Name,A Library to Build Great Americans (Ages 3-7)
Description,"A curated reading curriculum of 1,294 readings for ages 3-7, including 1,169 short stories broken out from classic anthologies, 76 chapter books, 37 picture books, and 12 whole collections. Based on the Educated and Free book list."
Publisher,Various
Grade Level,Elementary
Link,

Title,Description,Action,URL
The Farm-Yard Cock and Weathercock,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A farm-yard rooster and a weathercock debate which of them is more important; each puffed up with self-regard.,Read,https://bookshop.org/a/120542/9781626860995
The Fir Tree,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A restless young fir tree longs for the future instead of enjoying the present; and only realizes what it had after it is too late.,Read,https://bookshop.org/a/120542/9781626860995
The Flax,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A stalk of flax endures being pulled; spun; woven; and worn; finding that each painful transformation leads to a higher purpose.,Read,https://bookshop.org/a/120542/9781626860995
The Flea and the Professor,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A professor and his trained flea travel to a foreign land where the flea's talents lead to an unexpected reversal of fortune.,Read,https://bookshop.org/a/120542/9781626860995
The Flying Trunk,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A merchant's son flies to a foreign kingdom in a magical trunk and wins a princess by telling wonderful stories.,Read,https://bookshop.org/a/120542/9781626860995
The Garden of Paradise,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A prince discovers the hidden Garden of Paradise and is tempted by the fairy queen; but cannot resist the forbidden.,Read,https://bookshop.org/a/120542/9781626860995
The Gardener and the Family,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A humble gardener's skill and taste consistently surpass his masters' expectations; though they are reluctant to admit it.,Read,https://bookshop.org/a/120542/9781626860995
The Girl Who Trod on the Loaf,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A vain girl uses a loaf of bread as a stepping-stone to keep her shoes clean and sinks into a terrible underworld as punishment.,Read,https://bookshop.org/a/120542/9781626860995
The Goblin and the Huckster,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A goblin lives in a grocer's shop for the sake of free jam; but is secretly drawn upstairs by the student's love of poetry.,Read,https://bookshop.org/a/120542/9781626860995
The Golden Treasure,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A drummer boy's life unfolds from poverty through war to old age; and the golden treasure he sought turns out to be the music within him.,Read,https://bookshop.org/a/120542/9781626860995
The Goloshes of Fortune,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A pair of magical galoshes grants wishes to anyone who wears them; but each wish leads to unexpected and often comic consequences.,Read,https://bookshop.org/a/120542/9781626860995
The Great Sea-Serpent,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. The creatures of the deep are bewildered when a transatlantic telegraph cable is laid across the ocean floor.,Read,https://bookshop.org/a/120542/9781626860995
The Happy Family,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A family of snails lives contentedly among the burdock leaves; dreaming of someday being cooked and served on a silver dish.,Read,https://bookshop.org/a/120542/9781626860995
The Hardy Tin Soldier,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A one-legged tin soldier falls in love with a paper ballerina and endures a harrowing journey before meeting a fiery end.,Read,https://bookshop.org/a/120542/9781626860995
The Ice Maiden,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A young Swiss man marked by the Ice Maiden at birth must struggle against her cold claim on his life as he grows to love a mortal girl.,Read,https://bookshop.org/a/120542/9781626860995
The Jewish Girl,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A Jewish girl attends a Christian school and is deeply moved by the faith she encounters; though she remains true to her father's religion.,Read,https://bookshop.org/a/120542/9781626860995
The Jumper,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A flea; a grasshopper; and a jumping jack compete to see who can jump highest; and the cleverest wins the princess.,Read,https://bookshop.org/a/120542/9781626860995
The Last Dream of the Old Oak Tree,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. An ancient oak tree dreams on Christmas Eve of rising toward heaven; seeing the whole of its long life spread out below.,Read,https://bookshop.org/a/120542/9781626860995
The Last Pearl,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. An angel gathers pearls of sorrow and joy from a newborn's life; and the last and most precious pearl is a mother's tear.,Read,https://bookshop.org/a/120542/9781626860995
The Little Green Ones,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. Tiny green creatures—the aphids of a rose bush—believe their world is the entire universe and philosophize grandly about it.,Read,https://bookshop.org/a/120542/9781626860995
The Little Match Girl,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A poor girl selling matches on a freezing New Year's Eve lights them one by one; each flame bringing a beautiful vision before she perishes in the cold.,Read,https://bookshop.org/a/120542/9781626860995
The Little Sea Maid,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A young mermaid gives up her voice and her ocean home for the chance to win the love of a human prince and an immortal soul.,Read,https://bookshop.org/a/120542/9781626860995
The Loveliest Rose in the World,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A queen lies dying and only the loveliest rose in the world can save her; but it is found in the most unexpected place.,Read,https://bookshop.org/a/120542/9781626860995
The Lovers,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A top and a ball are in love; but the ball thinks herself too grand for the top—until years later they meet again in a dustbin.,Read,https://bookshop.org/a/120542/9781626860995
The Marsh King's Daughter,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A Viking woman raises the wild daughter of the Marsh King; and the girl's dual nature—gentle by night; savage by day—drives a sweeping tale of redemption.,Read,https://bookshop.org/a/120542/9781626860995
The Metal Pig,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A poor boy in Florence rides a magical metal pig through the city at night; glimpsing the art treasures that will shape his destiny.,Read,https://bookshop.org/a/120542/9781626860995
The Money-Pig,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A stuffed money-pig sits on a shelf knowing he is the richest thing in the room; while the other toys put on a play about love and marriage.,Read,https://bookshop.org/a/120542/9781626860995
The Most Incredible Thing,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A king offers his daughter to whoever can do the most incredible thing; and the contest produces a stunning surprise.,Read,https://bookshop.org/a/120542/9781626860995
The Muse of the New Century,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A vision of the muse who will inspire the coming century appears; born from the achievements and spirit of the modern age.,Read,https://bookshop.org/a/120542/9781626860995
The Naughty Boy,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A kind old poet lets a shivering boy inside on a stormy night; only to discover the boy is Cupid; who repays him with an arrow to the heart.,Read,https://bookshop.org/a/120542/9781626860995
The Neighbouring Families,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. Sparrows and a family of roses live as neighbors; and the sparrows' gossipy commentary on the roses reveals a world of petty rivalries.,Read,https://bookshop.org/a/120542/9781626860995
The Nightingale,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A Chinese emperor banishes his real nightingale in favor of a jeweled mechanical one; then nearly dies when the artificial bird breaks down.,Read,https://bookshop.org/a/120542/9781626860995
The Old Bachelor's Nightcap,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. An old bachelor looks back on his life and the love he never pursued; realizing too late what his timidity cost him.,Read,https://bookshop.org/a/120542/9781626860995
The Old Church Bell,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. The old church bell of Marbach tells of witnessing the birth of Friedrich Schiller and the passage of time around it.,Read,https://bookshop.org/a/120542/9781626860995
The Old Gravestone,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. An old gravestone in a courtyard tells the forgotten story of the married couple buried beneath it.,Read,https://bookshop.org/a/120542/9781626860995
The Old House,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A lonely boy befriends the elderly man who lives in the crumbling old house across the street; and a tin soldier serves as their bond.,Read,https://bookshop.org/a/120542/9781626860995
The Old Street Lamp,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A faithful street lamp about to be retired fears its future; but is given new life and warm memories by kindly hands.,Read,https://bookshop.org/a/120542/9781626860995
The Pen and Inkstand,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A pen and an inkstand argue about which of them truly creates the poet's work; while the poet himself knows the answer.,Read,https://bookshop.org/a/120542/9781626860995
The Phoenix Bird,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. The immortal phoenix is born in paradise and reborn from flames throughout history; embodying the eternal spirit of poetry.,Read,https://bookshop.org/a/120542/9781626860995
The Porter's Son,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A talented porter's son rises above his humble station through intelligence and charm; winning respect despite the barriers of class.,Read,https://bookshop.org/a/120542/9781626860995
The Princess on the Pea,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A prince seeks a real princess and finds one when a girl feels a single pea through twenty mattresses and twenty feather beds.,Read,https://bookshop.org/a/120542/9781626860995
The Psyche,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A young sculptor in Rome falls in love with a beautiful girl; and after losing her; pours his grief into creating a masterpiece.,Read,https://bookshop.org/a/120542/9781626860995
The Puppet Showman,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A puppet showman is granted a wish that his puppets would come alive with real feelings; but discovers the chaos that wish creates.,Read,https://bookshop.org/a/120542/9781626860995
The Racers,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A snail and a fence post debate the meaning of speed and prizes; each content with its own nature in the end.,Read,https://bookshop.org/a/120542/9781626860995
The Rags,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. Rags from different countries boast about their national origins while being pulped together into paper.,Read,https://bookshop.org/a/120542/9781626860995
The Red Shoes,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A girl becomes obsessed with her beautiful red shoes and they force her to dance without stopping until she begs for mercy.,Read,https://bookshop.org/a/120542/9781626860995
The Rose-Elf,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A tiny elf living inside a rose witnesses a murder and helps bring the killer to justice through the power of nature.,Read,https://bookshop.org/a/120542/9781626860995
The Shadow,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A scholar's shadow detaches; takes on a life of its own; and eventually usurps his master's identity with chilling results.,Read,https://bookshop.org/a/120542/9781626860995
The Shepherdess and the Chimney-Sweeper,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A porcelain shepherdess and chimney sweep elope from the mantelpiece; climbing up through the chimney to see the wide world before losing their nerve.,Read,https://bookshop.org/a/120542/9781626860995
The Shirt Collar,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A vain shirt collar proposes to every item in the laundry; is rejected by all; and ends up as a scrap of paper that tells this very tale.,Read,https://bookshop.org/a/120542/9781626860995
The Silver Shilling,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A silver shilling is declared counterfeit abroad and passes from hand to hand; longing to return to the country where it is known to be genuine.,Read,https://bookshop.org/a/120542/9781626860995
The Snail and the Rose Tree,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A snail mocks a rose tree for giving its blooms to the world; but the rose tree insists that giving beauty and joy is its purpose.,Read,https://bookshop.org/a/120542/9781626860995
The Snow Man,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A snowman falls in love with the warm stove he can see through a window; longing for the very thing that would destroy him.,Read,https://bookshop.org/a/120542/9781626860995
The Snow Queen,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A boy named Kay is enchanted by the Snow Queen and carried to her icy palace; and his brave friend Gerda journeys through many dangers to rescue him.,Read,https://bookshop.org/a/120542/9781626860995
The Snowdrop or Summer-Geck,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A snowdrop pushes through the frozen earth in late winter; enduring cold and setbacks but finally greeting the warm sunshine.,Read,https://bookshop.org/a/120542/9781626860995
The Stone of the Wise Men,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A quest for the philosopher's stone leads through the history of human knowledge; revealing that wisdom is found in the union of truth; goodness; and beauty.,Read,https://bookshop.org/a/120542/9781626860995
The Storks,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. Storks nesting on a rooftop endure teasing from children below and take their revenge by delivering different babies to the kind and cruel children.,Read,https://bookshop.org/a/120542/9781626860995
The Storm Shifts the Signs,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A great storm blows all the shop and street signs into the wrong places; causing comic confusion throughout the town.,Read,https://bookshop.org/a/120542/9781626860995
The Story of a Mother,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. A desperate mother pursues Death himself through terrible trials to save her dying child; only to learn that fate may be kinder than she knows.,Read,https://bookshop.org/a/120542/9781626860995
The Story of the Year,From The Complete Hans Christian Andersen Fairy Tales by Hans Christian Andersen. The four seasons narrate the story of a year from spring's first blossoms to winter's final snow.,Read,https://bookshop.org/a/120542/9781626860995
