Name,6th Grade Math
Description,"A comprehensive 6th grade math curriculum covering ratios, rates, percents, fractions, decimals, negative numbers, expressions, equations, inequalities, coordinate planes, geometry, measurement, data analysis, and personal financial literacy. All content from Khan Academy."
Publisher,Khan Academy
Grade Level,6th Grade
Link,https://www.khanacademy.org/math/grade-6-math-tx

Title,Description,Action,URL
Ratios with double number lines,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:visualize-equivalent-ratios/e/ratios-with-double-number-lines
Relate double number lines and ratio tables,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:visualize-equivalent-ratios/e/relate-double-numbers-lines-and-ratio-tables
"Unit 1, Quiz 2",,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:visualize-equivalent-ratios/quiz/x3931b57772b927b3:proportional-reasoning-ratios-rates-quiz-2
Ratio tables,,Read,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:equivalent-ratios/a/ratio-tables
Solving ratio problems with tables,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:equivalent-ratios/v/solving-ratio-problems-with-tables-exercise
Ratio tables,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:equivalent-ratios/e/solving-ratio-problems-with-tables
Equivalent ratios,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:equivalent-ratios/v/equivalent-ratios
Equivalent ratios: recipe,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:equivalent-ratios/v/ratios-for-recipes
Equivalent ratios,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:equivalent-ratios/e/equivalent-ratios
Equivalent ratio word problems,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:equivalent-ratios/e/ratio_word_problems
Understanding equivalent ratios,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:equivalent-ratios/v/understanding-equivalent-ratios
Equivalent ratios in the real world,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:equivalent-ratios/e/equivalent-ratios-in-the-real-world
Interpreting unequal ratios,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:equivalent-ratios/v/interpreting-unequal-ratios
Understand equivalent ratios in the real world,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:equivalent-ratios/e/understand-equivalent-ratios
"Unit 1, Quiz 3",,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:equivalent-ratios/quiz/x3931b57772b927b3:proportional-reasoning-ratios-rates-quiz-3
Ratios on coordinate plane,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:ratio-application/v/ratios-on-coordinate-plane
Ratios on coordinate plane,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:ratio-application/e/ratios-on-coordinate-plane
Ratios and measurement,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:ratio-application/v/ratios-and-measurement
Ratios and units of measurement,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:ratio-application/e/ratios-and-units-of-measurement
Part to whole ratio word problem using tables,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:ratio-application/v/ratio-word-problem-exercise-example-1
Part-part-whole ratios,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:ratio-application/e/part-part-whole-ratios
"Unit 1, Quiz 4",,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:ratio-application/quiz/x3931b57772b927b3:proportional-reasoning-ratios-rates-quiz-4
Intro to rates,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:intro-to-rates/v/introduction-to-rates
Solving unit rate problem,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:intro-to-rates/v/finding-unit-rates
Solving unit price problem,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:intro-to-rates/v/finding-unit-prices
Unit rates,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:intro-to-rates/e/unit-rates
Rate problems,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:intro-to-rates/v/rate-problems
Rate problems,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:intro-to-rates/e/rate_problems_0.5
Comparing rates example,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:intro-to-rates/v/practice-computing-and-comparing-rates
Comparing rates,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:intro-to-rates/e/comparing-rates
Rate review,,Read,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:intro-to-rates/a/rate-review
"Unit 1, Quiz 5",,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:intro-to-rates/quiz/x3931b57772b927b3:proportional-reasoning-ratios-rates-quiz-5
Unit 1 test,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:proportional-reasoning-ratios-rates/x3931b57772b927b3:intro-to-rates/test/x3931b57772b927b3:proportional-reasoning-ratios-rates-unit-test
The meaning of percent,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:intro-to-percents/v/describing-the-meaning-of-percent
Meaning of 109%,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:intro-to-percents/v/describing-the-meaning-of-percent-2
Intro to percents,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:intro-to-percents/e/intro-to-percents
Percents from fraction models,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:intro-to-percents/v/percent-from-fraction-models
Percents from fraction models,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:intro-to-percents/e/percents-from-fraction-models
"Fraction, decimal, and percent from visual model",,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:intro-to-percents/v/fraction-decimal-and-percent-from-visual-model
"Relate fractions, decimals, and percents",,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:intro-to-percents/e/relate-fractions--decimals--and-percents
Finding percentages with a double number line,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:visualizing-percents/v/finding-percentages-with-a-double-number-line
Finding the whole with a tape diagram,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:visualizing-percents/v/finding-the-whole-with-a-tape-diagram
Find percents visually,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:visualizing-percents/e/find-percents-visually
"Unit 2, Quiz 1",,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:visualizing-percents/quiz/x3931b57772b927b3:equivalent-fractions-decimals-and-percents-quiz-1
Converting percents to decimals & fractions example,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:percent-decimal-and-fraction-conversions/v/representing-a-number-as-a-decimal-percent-and-fraction
"Converting between percents, fractions, & decimals",,Read,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:percent-decimal-and-fraction-conversions/a/converting-between-percents-fractions-decimals
Convert percents to fractions,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:percent-decimal-and-fraction-conversions/e/converting-between-fractions-and-percents
Convert fractions to percents,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:percent-decimal-and-fraction-conversions/e/converting-fraction-to-percents
Converting decimals to percents: 0.601,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:percent-decimal-and-fraction-conversions/v/converting-decimals-to-percents-ex-1
Converting decimals to percents: 1.501,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:percent-decimal-and-fraction-conversions/v/converting-decimals-to-percents-ex-2
Convert decimals to percents,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:percent-decimal-and-fraction-conversions/e/converting_decimals_to_percents
Converting percents to decimals: 113.9%,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:percent-decimal-and-fraction-conversions/v/converting-percents-to-decimals-ex-2
Converting percents to decimals: 59.2%,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:percent-decimal-and-fraction-conversions/v/converting-percents-to-decimals-ex-1
Convert percents to decimals,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:percent-decimal-and-fraction-conversions/e/converting_percents_to_decimals
Converting percents and fractions review,,Read,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:percent-decimal-and-fraction-conversions/a/converting-percents-and-fractions-review
"Unit 2, Quiz 2",,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:percent-decimal-and-fraction-conversions/quiz/x3931b57772b927b3:equivalent-fractions-decimals-and-percents-quiz-2
Percent of a whole number,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:equivalent-representations-of-percent-problems/v/taking-a-percentage-example
Ways to rewrite a percentage,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:equivalent-representations-of-percent-problems/v/ways-to-rewrite-a-percentage
Equivalent representations of percent problems,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:equivalent-representations-of-percent-problems/e/equivalent-representations-of-percent-problems
Finding common percentages,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:equivalent-representations-of-percent-problems/v/common-percentages
Benchmark percents,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:equivalent-representations-of-percent-problems/e/benchmark-percents
Finding a percent,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:percent-problems/v/finding-percentages-example
Finding percents,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:percent-problems/e/finding_percents
Percent word problem: recycling cans,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:percent-word-problems/v/percent-word-problems
Percent word problems,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:percent-word-problems/e/percentage_word_problems_1
"Unit 2, Quiz 3",,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:percent-word-problems/quiz/x3931b57772b927b3:equivalent-fractions-decimals-and-percents-quiz-3
Unit 2 test,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:equivalent-fractions-decimals-and-percents/x3931b57772b927b3:percent-word-problems/test/x3931b57772b927b3:equivalent-fractions-decimals-and-percents-unit-test
Classifying rational numbers,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:intro-to-negative-numbers/v/classifying-rational-numbers
Classify rational numbers,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:intro-to-negative-numbers/e/classify-rational-numbers
Introduction to negative numbers,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:intro-to-negative-numbers/v/introduction-to-negative-numbers
Intro to negative numbers,,Read,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:intro-to-negative-numbers/a/intro-to-negative-numbers
Negative numbers on the number line,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:intro-to-negative-numbers/e/number_line_2
Interpreting negative numbers,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:intro-to-negative-numbers/e/negative_number_word_problems
Negative symbol as opposite,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:negative-symbol-as-opposite/v/negative-symbol-as-opposite
Negative symbol as opposite,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:negative-symbol-as-opposite/e/negative-symbol-as-opposite
Number opposites,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:negative-symbol-as-opposite/v/opposite-of-a-number
Number opposites,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:negative-symbol-as-opposite/e/number-opposites
Number opposites review,,Read,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:negative-symbol-as-opposite/a/number-opposites-review
"Unit 3, Quiz 1",,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:negative-symbol-as-opposite/quiz/x3931b57772b927b3:ordering-fractions-decimals-integers-quiz-1
Thousandths on the number line,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:rational-numbers-on-the-number-line/v/thousandths-on-the-number-line
Decimals on the number line: thousandths,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:rational-numbers-on-the-number-line/e/decimals-on-the-number-line--thousandths-
Negative decimals on the number line,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:rational-numbers-on-the-number-line/v/positive-and-negative-decimals-on-a-number-line
Negative decimals on the number line,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:rational-numbers-on-the-number-line/e/decimals_on_the_number_line_3
Decimals & fractions on the number line,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:rational-numbers-on-the-number-line/v/points-on-a-number-line
Negative fractions on the number line,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:rational-numbers-on-the-number-line/e/fractions_on_the_number_line_3
"Unit 3, Quiz 2",,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:rational-numbers-on-the-number-line/quiz/x3931b57772b927b3:ordering-fractions-decimals-integers-quiz-2
Comparing rational numbers,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:comparing-negative-numbers/v/comparing-rational-numbers
Compare rational numbers using a number line,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:comparing-negative-numbers/v/compare-rational-numbers-using-a-number-line
Compare rational numbers using a number line,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:comparing-negative-numbers/e/understanding-inequalities-and-the-number-line
Compare rational numbers,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:comparing-negative-numbers/e/ordering-rational-numbers
Ordering negative numbers,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:ordering-rational-numbers/v/ordering-negative-numbers
Ordering small negative numbers,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:ordering-rational-numbers/e/ordering-small-negative-numbers
Ordering rational numbers,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:ordering-rational-numbers/v/ordering-rational-numbers
Ordering rational numbers,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:ordering-rational-numbers/e/ordering_negative_numbers
Order rational numbers in context,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:ordering-rational-numbers/e/order-rational-numbers-in-context
"Unit 3, Quiz 3",,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:ordering-rational-numbers/quiz/x3931b57772b927b3:ordering-fractions-decimals-integers-quiz-3
Absolute value examples,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:intro-to-absolute-value/v/absolute-value-of-integers
Intro to absolute value,,Read,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:intro-to-absolute-value/a/intro-to-absolute-value
Meaning of absolute value,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:intro-to-absolute-value/v/meaning-of-absolute-value
Meaning of absolute value,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:intro-to-absolute-value/e/meaning-of-absolute-value
Finding absolute values,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:intro-to-absolute-value/e/absolute_value
Absolute value review,,Read,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:intro-to-absolute-value/a/absolute-value-review
"Unit 3, Quiz 4",,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:intro-to-absolute-value/quiz/x3931b57772b927b3:ordering-fractions-decimals-integers-quiz-4
Unit 3 test,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:ordering-fractions-decimals-integers/x3931b57772b927b3:intro-to-absolute-value/test/x3931b57772b927b3:ordering-fractions-decimals-integers-unit-test
Intro to multiplying decimals,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:multiply-fractions-decimals/x3931b57772b927b3:multiplying-decimals/v/intro-to-multiplying-decimals
Decimal multiplication place value,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:multiply-fractions-decimals/x3931b57772b927b3:multiplying-decimals/v/decimal-multiplication-place-value
Multiplying challenging decimals,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:multiply-fractions-decimals/x3931b57772b927b3:multiplying-decimals/v/more-involved-multiplying-decimals-example
Decimal multiplication place value,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:multiply-fractions-decimals/x3931b57772b927b3:multiplying-decimals/e/multiplying_decimals_1
Multiplying decimals like 0.847x3.54 (standard algorithm),,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:multiply-fractions-decimals/x3931b57772b927b3:multiplying-decimals/e/multiplying_decimals
Multiplication as scaling with fractions,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:multiply-fractions-decimals/x3931b57772b927b3:multiplication-as-scaling/v/multiplication-as-scaling
Fraction multiplication as scaling examples,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:multiply-fractions-decimals/x3931b57772b927b3:multiplication-as-scaling/v/fraction-multiplication-as-scaling-examples
Fraction multiplication as scaling,,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:multiply-fractions-decimals/x3931b57772b927b3:multiplication-as-scaling/e/fraction-multiplication-as-scaling
"Unit 4, Quiz 1",,Do,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:multiply-fractions-decimals/x3931b57772b927b3:multiplication-as-scaling/quiz/x3931b57772b927b3:multiply-fractions-decimals-quiz-1
Multiplying 2 fractions: 5/6 x 2/3,,Watch,https://www.khanacademy.org/math/grade-6-math-tx/x3931b57772b927b3:multiply-fractions-decimals/x3931b57772b927b3:multiplying-fractions/v/multiplying-fractions
